productId,date,views,likes,rating,ratingCount,totalSales
4509977,2024120120,30000,751.0,4.6,11.0,1600
4326536,2024120120,90000,12000.0,4.6,57.0,2300
4328686,2024120120,15000,21000.0,4.9,29.0,0
4480309,2024120120,8100,18000.0,5.0,2.0,0
4421530,2024120120,13000,27000.0,5.0,25.0,0
4328682,2024120120,60000,23000.0,4.7,20.0,1900
4349548,2024120120,3800,1500.0,5.0,1.0,0
4285909,2024120120,3700,8600.0,4.9,73.0,0
4324518,2024120120,130000,81000.0,4.8,56.0,2100
4302685,2024120120,300,44.0,,,0
4584154,2024120120,7600,18000.0,5.0,4.0,0
4375639,2024120120,7800,49.0,,,0
3669072,2024120120,1500,44000.0,,,0
4514674,2024120120,650,367.0,4.9,25.0,0
4328688,2024120120,14000,751.0,4.7,3.0,0
4288950,2024120120,2200,9600.0,,,0
3833441,2024120120,8200,28000.0,4.9,32.0,0
4328687,2024120120,10000,221.0,5.0,6.0,0
4454673,2024120120,5200,27000.0,4.9,17.0,0
3833443,2024120120,20000,280000.0,5.0,8.0,0
4422975,2024120120,17000,190000.0,4.6,21.0,0
4387116,2024120120,550,1400.0,,,0
4440029,2024120120,17000,200000.0,5.0,10.0,0
4612418,2024120120,0,1800.0,,,0
4249938,2024120120,5800,1400.0,5.0,1.0,0
3833439,2024120120,1100,6700.0,4.8,35.0,0
4285379,2024120120,800,14000.0,5.0,1.0,0
4427040,2024120120,8900,27000.0,4.9,60.0,0
4299296,2024120120,950,18000.0,,,0
4265248,2024120120,40000,21000.0,4.9,616.0,6700
4305227,2024120120,2400,12000.0,5.0,2.0,0
4397049,2024120120,4300,4700.0,5.0,3.0,0
4348548,2024120120,40000,190000.0,4.7,45.0,1500
4445975,2024120120,1500,4700.0,,,0
4265231,2024120120,200,482.0,,,0
4378832,2024120120,13000,43000.0,4.9,7.0,0
4425280,2024120120,5700,47000.0,5.0,1.0,0
4319732,2024120120,350,1400.0,5.0,1.0,0
4319472,2024120120,200,5300.0,5.0,1.0,0
4351643,2024120120,3800,41000.0,4.5,2.0,0
4584153,2024120120,3500,15000.0,4.9,19.0,0
4538904,2024120120,4600,12000.0,5.0,10.0,0
4342389,2024120120,4000,120.0,4.9,47.0,0
4385991,2024120120,2000,210000.0,,,0
4424524,2024120120,150,9600.0,,,0
4440027,2024120120,2600,1500.0,5.0,1.0,0
4450944,2024120120,10000,35000.0,4.5,4.0,0
4279994,2024120120,250,21000.0,5.0,6.0,0
4531158,2024120120,2600,18000.0,,,0
4249939,2024120120,8000,100000.0,4.8,4.0,0
4361219,2024120120,0,4500.0,,,0
4597373,2024120120,0,4100.0,,,0
4280128,2024120120,0,36.0,,,0
4433335,2024120120,6700,78000.0,5.0,18.0,0
4285988,2024120120,2500,6400.0,4.7,46.0,0
4319449,2024120120,950,4700.0,,,0
4512312,2024120120,450,9000.0,,,0
4330937,2024120120,1100,27000.0,4.7,3.0,0
4480313,2024120120,20000,14000.0,4.9,20.0,0
4388024,2024120120,1100,4700.0,5.0,1.0,0
4186471,2024120120,2300,200000.0,,,0
4405632,2024120120,3700,4700.0,,,0
4586463,2024120120,300,1100.0,,,0
4542527,2024120120,4900,360000.0,4.9,68.0,0
3833442,2024120120,10000,15000.0,5.0,6.0,0
4496913,2024120120,5400,35.0,4.0,4.0,0
4420587,2024120120,16000,200000.0,5.0,3.0,0
4272219,2024120120,350,6200.0,,,0
4325156,2024120120,100,8500.0,4.8,4.0,0
4284735,2024120120,13000,130000.0,4.0,2.0,0
4421529,2024120120,7000,15000.0,4.9,11.0,0
4316117,2024120120,550,13000.0,4.7,18.0,0
4320382,2024120120,400,25000.0,5.0,3.0,0
4514650,2024120120,0,1100.0,,,0
