productId,date,views,likes,rating,ratingCount
3544148,2024120220,13000,11433,4.8,624.0
3907161,2024120220,40000,13732,4.7,213.0
1615822,2024120220,12000,15820,4.8,6668.0
2406919,2024120220,20000,14091,4.9,2383.0
3026606,2024120220,30000,56878,4.8,2833.0
3511387,2024120220,30000,37424,4.8,1151.0
4403500,2024120220,20000,4261,4.8,51.0
4316115,2024120220,30000,2739,4.6,61.0
4384145,2024120220,20000,3214,4.8,37.0
2328113,2024120220,20000,22188,4.8,3063.0
2144379,2024120220,17000,48532,4.8,4934.0
4584153,2024120220,20000,1117,4.9,26.0
4406512,2024120220,70000,18150,4.8,273.0
3435627,2024120220,15000,4451,4.9,1446.0
4385991,2024120220,50000,3475,4.7,256.0
3521259,2024120220,20000,6193,4.9,450.0
2065703,2024120220,11000,13404,4.9,10495.0
3481226,2024120220,10000,3240,4.9,1549.0
4620865,2024120220,20000,599,,
4527007,2024120220,17000,1256,5.0,27.0
2192072,2024120220,18000,4659,4.9,1104.0
1139101,2024120220,15000,18133,4.8,15215.0
2374814,2024120220,11000,11687,4.9,2942.0
3793808,2024120220,60000,7542,4.7,241.0
4320382,2024120220,20000,3979,4.8,60.0
4464083,2024120220,40000,2613,4.9,46.0
4277692,2024120220,30000,8204,4.9,44.0
