productId,brandName,productName,price,discountRate,currentlyViewing,currentlyBuying,ranking,trending,totalSales,colors,date,category
4067457,스웨이드,TWO TUCK LONG PANTS [GRAY],44850,35,98,0,105,0,1900,,2024120220,pants
4467373,브렌슨,B. 스트링 와이드 벌룬 핏 스웨트 팬츠 ( 5Color ),36800,20,115,0,106,0,5400,,2024120220,pants
3837367,비긴202,Washed Cotton Dobby Pants [Washed Black],82600,30,66,0,107,0,1700,black,2024120220,pants
1736085,브렌슨,(Renew Ver.) 와이드 스웨트 팬츠 ( 5Color ) ( 기모선택 ),19900,43,308,71,108,0,220000,,2024120220,pants
4580386,토피,헤이즈 워시드 와이드 데님 팬츠 (5 Colors),25000,64,247,55,109,0,1700,,2024120220,pants
1176326,무신사 스탠다드,와이드 코듀로이 팬츠 [블랙],38290,20,86,0,110,0,19000,블랙,2024120220,pants
3794184,인템포무드,레이지보이 벌룬 핏 데님_워시블랙,67900,30,179,0,111,0,3300,블랙,2024120220,pants
3046300,아웃스탠딩,30’S CINCH BACK SELVEDGE WIDE PANTS_INDIGO,100300,15,65,0,112,0,6000,,2024120220,pants
1629081,무신사 스탠다드,기모 스웨트 팬츠 [블랙],22690,40,34,0,113,0,26000,블랙,2024120220,pants
4556433,스켈리웩,폴라폴리스 라인 트레이닝 팬츠[그레이],43000,27,223,0,114,0,1100,그레이,2024120220,pants
2117266,무신사 스탠다드 우먼,우먼즈 헤비웨이트 속기모 스트레이트 히든 밴딩 슬랙스 [블랙],32890,25,49,0,115,0,10000,블랙,2024120220,pants
3038012,파르티멘토 우먼,와이드 스웻팬츠_그레이,28630,30,73,0,116,0,3300,그레이,2024120220,pants
2786732,트래블,하이커 모어 라이닝 스웨트-팬츠 블랙,24900,58,162,37,117,0,9800,블랙,2024120220,pants
2116450,무신사 스탠다드,헤비웨이트 속기모 리얼 와이드 히든 밴딩 슬랙스 [블랙],39890,20,27,0,118,0,6900,블랙,2024120220,pants
4067438,스웨이드,TWO TUCK LONG PANTS [BLACK],44850,35,41,0,119,0,1600,black,2024120220,pants
1666444,무신사 스탠다드,와이드 데님 팬츠 [워시드 블랙],42390,15,24,0,120,0,26000,블랙,2024120220,pants
4556222,시그니처,더블니 기모 트레이닝 팬츠[멜란지그레이],24900,58,69,50,121,0,1500,그레이,2024120220,pants
4309321,어널러코드,엠보워싱 데님팬츠 (진청),28500,50,338,44,122,0,1700,,2024120220,pants
2926541,브렌슨,(Renew Ver.) 코듀로이 원턱 와이드 밴딩팬츠 ( 5Color ),29800,20,891,117,123,0,8100,,2024120220,pants
2709015,굿라이프웍스,(기모옵션추가) 이지 와이드 데님 팬츠 딥블랙,24600,51,232,0,124,0,25000,블랙,2024120220,pants
2028327,무신사 스탠다드,스트레이트 데님 팬츠 [라이트 인디고],26990,46,109,0,125,0,80000,,2024120220,pants
4417675,필루미네이트,오버랩 스웨트 팬츠-멜란지그레이,24500,55,297,37,126,0,2000,그레이,2024120220,pants
1816105,사운즈라이프,Steady Balloon Snap Pants,24900,68,174,0,127,0,10000,,2024120220,pants
4057974,리메인세컨드,[논기모 OR 기모] 원턱 와이드 카고 스웨트 팬츠 [블랙],22800,19,122,0,128,0,5500,블랙,2024120220,pants
4057671,리메인세컨드,[논기모 OR 기모] 원턱 와이드 스웨트 팬츠 [블랙],19800,22,114,0,129,0,6400,블랙,2024120220,pants
