productId,date,views,likes,rating,ratingCount
1212776,2024120220,20000,44611,4.8,30490
4316816,2024120220,20000,3425,4.9,125
3711009,2024120220,40000,61520,4.8,4927
3439084,2024120220,50000,18736,4.8,865
4613450,2024120220,50000,3806,4.9,1047
3528681,2024120220,50000,11822,4.9,921
3578661,2024120220,20000,7846,4.9,511
1176329,2024120220,30000,15675,4.8,6178
2307747,2024120220,18000,10485,4.9,4549
4300665,2024120220,30000,4121,4.9,171
2820939,2024120220,30000,13012,4.9,2435
2124222,2024120220,20000,2852,4.8,776
2773124,2024120220,20000,4043,4.8,1060
4298720,2024120220,30000,7883,4.9,134
2724662,2024120220,50000,9907,4.8,1025
4483981,2024120220,19000,709,4.9,45
3903335,2024120220,30000,4564,4.8,118
2762710,2024120220,30000,5662,4.8,1216
241111,2024120220,40000,29255,4.8,13798
2708879,2024120220,60000,20346,4.8,2098
2184087,2024120220,30000,57256,4.8,7902
4471064,2024120220,70000,4180,4.9,189
2724854,2024120220,30000,4970,4.8,957
3642581,2024120220,30000,37490,4.8,3879
4326417,2024120220,20000,1529,4.9,99
3452177,2024120220,20000,5932,4.7,494
3404707,2024120220,30000,13160,4.9,2134
4111303,2024120220,40000,12963,4.8,843
2816456,2024120220,40000,17545,4.9,1568
3095384,2024120220,30000,44578,4.9,7197
3201316,2024120220,12000,5069,4.9,746
4266754,2024120220,50000,9957,4.7,137
1555407,2024120220,18000,36699,4.9,15148
4543780,2024120220,60000,2500,5.0,4
3576613,2024120220,30000,21923,4.8,731
3095387,2024120220,20000,23518,4.8,4299
4316658,2024120220,20000,3274,4.8,85
4352405,2024120220,20000,906,4.9,81
2773125,2024120220,20000,3502,4.9,765
1573215,2024120220,20000,38007,4.9,14632
1672471,2024120220,15000,54793,4.8,24697
2568780,2024120220,30000,4270,4.8,793
4343527,2024120220,40000,8404,4.9,370
3411546,2024120220,20000,2778,4.8,327
4300655,2024120220,30000,3601,4.9,71
3467384,2024120220,60000,30498,4.8,3479
2184088,2024120220,20000,33879,4.8,4493
2060719,2024120220,30000,69377,4.8,11967
3520046,2024120220,30000,20685,4.8,1612
2425505,2024120220,13000,466,4.9,71
3411543,2024120220,19000,2269,4.8,665
2069525,2024120220,30000,27119,4.8,10120
3722417,2024120220,20000,8756,4.9,4204
2049103,2024120220,15000,23486,4.9,10265
3475618,2024120220,40000,26353,4.8,2370
3439063,2024120220,30000,6179,4.7,444
