productId,date,views,likes,rating,ratingCount,totalSales
4199856,2024120120,30000,751.0,4.6,11.0,1600
4598467,2024120120,90000,12000.0,4.6,57.0,2300
4598476,2024120120,510000,360000.0,4.6,199.0,6800
4194882,2024120120,8100,18000.0,5.0,2.0,0
4381265,2024120120,60000,23000.0,4.7,20.0,1900
4630678,2024120120,170000,28000.0,4.9,754.0,14000
4632574,2024120120,3800,1500.0,5.0,1.0,0
4234976,2024120120,130000,81000.0,4.8,56.0,2100
4467625,2024120120,180000,16000.0,4.7,1566.0,19000
4448223,2024120120,300,44.0,,,0
3894172,2024120120,7600,18000.0,5.0,4.0,0
4589073,2024120120,1500,44000.0,,,0
4637889,2024120120,80000,160000.0,4.9,23.0,1500
4265579,2024120120,14000,751.0,4.7,3.0,0
4401459,2024120120,2200,9600.0,,,0
4455709,2024120120,70000,160000.0,4.8,102.0,2300
4307184,2024120120,10000,221.0,5.0,6.0,0
4381205,2024120120,20000,280000.0,5.0,8.0,0
4504885,2024120120,40000,200000.0,4.9,137.0,1800
4299216,2024120120,230000,200000.0,4.9,344.0,4500
4636416,2024120120,17000,190000.0,4.6,21.0,0
4381210,2024120120,550,1400.0,,,0
4279473,2024120120,80000,97000.0,4.8,232.0,3400
4641381,2024120120,11000,39000.0,4.9,13.0,0
4454415,2024120120,5800,1400.0,5.0,1.0,0
4217682,2024120120,800,14000.0,5.0,1.0,0
4499010,2024120120,50000,45000.0,4.7,86.0,1700
4381208,2024120120,950,18000.0,,,0
4474228,2024120120,120000,41000.0,4.8,345.0,4800
4307063,2024120120,40000,21000.0,4.9,616.0,6700
4495713,2024120120,4300,4700.0,5.0,3.0,0
4525661,2024120120,40000,47000.0,4.7,84.0,1400
4381266,2024120120,40000,190000.0,4.7,45.0,1500
4299994,2024120120,1500,4700.0,,,0
4502587,2024120120,40000,41000.0,4.9,131.0,1800
4610299,2024120120,13000,43000.0,4.9,7.0,0
4238010,2024120120,90000,100000.0,4.8,63.0,1100
3756857,2024120120,5700,47000.0,5.0,1.0,0
4326317,2024120120,350,1400.0,5.0,1.0,0
4409721,2024120120,3800,41000.0,4.5,2.0,0
4438916,2024120120,20000,42000.0,5.0,22.0,0
4171362,2024120120,3500,15000.0,4.9,19.0,0
4308649,2024120120,4000,120.0,4.9,47.0,0
4559115,2024120120,2000,210000.0,,,0
4559112,2024120120,40000,35000.0,4.9,54.0,1000
4454920,2024120120,2600,1500.0,5.0,1.0,0
4560852,2024120120,60000,110000.0,4.9,78.0,1100
4614404,2024120120,10000,35000.0,4.5,4.0,0
4355070,2024120120,2600,18000.0,,,0
4604342,2024120120,15000,39000.0,4.9,18.0,0
4425681,2024120120,8000,100000.0,4.8,4.0,0
4223700,2024120120,20000,13000.0,5.0,14.0,0
4428934,2024120120,0,4100.0,,,0
4321108,2024120120,6700,78000.0,5.0,18.0,0
4528941,2024120120,40000,66000.0,4.8,117.0,2100
4351230,2024120120,950,4700.0,,,0
4503464,2024120120,450,9000.0,,,0
4308783,2024120120,20000,85000.0,5.0,70.0,1000
4367514,2024120120,20000,14000.0,4.9,20.0,0
4567633,2024120120,1100,4700.0,5.0,1.0,0
4389456,2024120120,30000,21000.0,4.8,595.0,3700
4471022,2024120120,2300,200000.0,,,0
4347875,2024120120,300,1100.0,,,0
4464206,2024120120,30000,4600.0,5.0,2.0,0
4507547,2024120120,4900,360000.0,4.9,68.0,0
4418202,2024120120,10000,15000.0,5.0,6.0,0
4566678,2024120120,60000,30000.0,4.8,182.0,2400
4377481,2024120120,16000,200000.0,5.0,3.0,0
4216325,2024120120,350,6200.0,,,0
4277534,2024120120,3000,38000.0,4.8,78.0,0
4306484,2024120120,13000,130000.0,4.0,2.0,0
4623238,2024120120,7000,15000.0,4.9,11.0,0
4449861,2024120120,40000,96000.0,4.9,70.0,1200
4186186,2024120120,400,25000.0,5.0,3.0,0
4204043,2024120120,0,1100.0,,,0
4351375,2024120120,30000,49000.0,4.9,91.0,1200
4599499,2024120120,2200,9600.0,,,0
4159297,2024120120,0,,,,0
4430637,2024120120,10000,130000.0,4.9,19.0,0
4368750,2024120120,350,5300.0,,,0
4318389,2024120120,20000,35000.0,4.9,86.0,0
4381267,2024120120,6600,60000.0,5.0,7.0,0
4581578,2024120120,30000,160000.0,4.8,541.0,2700
4632427,2024120120,1100,5900.0,,,0
4340625,2024120120,70000,110000.0,4.8,62.0,0
4135413,2024120120,1300,130000.0,3.0,1.0,0
4461618,2024120120,1800,5300.0,5.0,10.0,0
4574794,2024120120,20000,15000.0,4.8,19.0,0
4504950,2024120120,7600,200000.0,,,0
4117036,2024120120,3300,18000.0,5.0,1.0,0
4282877,2024120120,14000,130000.0,4.9,102.0,0
4554108,2024120120,550,30000.0,,,0
4238250,2024120120,600,106.0,,,0
4414745,2024120120,17000,39000.0,5.0,6.0,0
4239875,2024120120,14000,8200.0,4.9,7.0,0
4617867,2024120120,0,4100.0,,,0
4233090,2024120120,30000,160000.0,4.2,11.0,0
4240127,2024120120,5900,850000.0,5.0,19.0,0
4379606,2024120120,5800,3300.0,4.7,3.0,0
4400827,2024120120,5800,310000.0,4.8,12.0,0
4348064,2024120120,4200,850000.0,4.8,94.0,0
4521791,2024120120,8900,15000.0,5.0,4.0,0
4627087,2024120120,40000,40000.0,4.9,152.0,2800
4532473,2024120120,8700,39000.0,5.0,3.0,0
4431973,2024120120,150,2900.0,4.5,2.0,0
4548039,2024120120,60000,120000.0,4.9,29.0,0
4204784,2024120120,1100,8700.0,,,0
4548037,2024120120,450,1100.0,,,0
4481913,2024120120,300,2900.0,5.0,2.0,0
4569866,2024120120,40000,150000.0,4.9,70.0,0
4348709,2024120120,750,106.0,,,0
4586133,2024120120,4400,53000.0,5.0,5.0,0
4233286,2024120120,4500,21000.0,4.9,16.0,0
4363111,2024120120,40000,21000.0,4.9,29.0,2000
4387250,2024120120,4600,240000.0,5.0,2.0,0
4532536,2024120120,11000,15000.0,5.0,20.0,0
4567745,2024120120,7300,26000.0,4.9,7.0,0
4222247,2024120120,2600,84000.0,,,0
