productId,brandName,productName,price,discountRate,currentlyViewing,currentlyBuying,ranking,trending,colors,date,category
4179739,나이키,인빈서블 3 W - 라이트 본:세일:검 라이트 브라운:페일 아이보리 / DR2660-008,188100,10,12,0,237,0,브라운,2024120120,sportswears
4559230,노스페이스,NE3CQ62B 플리스 이어머프 EX 캡_COCOA BROWN,59000,0,81,0,238,0,brown,2024120120,sportswears
4603267,디미토,GTX 2L DOWN JACKET BLACK,599000,0,0,0,239,0,black,2024120120,sportswears
4259554,남양유업,테이크핏 맥스 곡물맛 250ml 24입,32320,20,15,0,240,0,,2024120120,sportswears
4479932,디스커버리 익스페디션,남성 고쉬 구스다운 롱패딩 (D/SAND),590000,0,10,0,241,0,,2024120120,sportswears
4475311,디스커버리 익스페디션,여성 루이크 구스다운 롱패딩 (D/GREY),590000,0,10,0,242,0,grey,2024120120,sportswears
4496374,왁,Women Detachable Sleeve down jumper_WWUAW24804BKX,590000,0,0,0,243,0,,2024120120,sportswears
4455345,노르디스크,유니 미디엄 폴라베어 기모 맨투맨_Jade,109000,0,13,0,244,0,,2024120120,sportswears
4241401,노스페이스,NS97Q71J 화이트라벨 슈퍼 킥스 2_BLACK,104290,30,18,0,245,0,black | 화이트,2024120120,sportswears
4479901,디스커버리 익스페디션,여성 올리브 크롭 글로우 다운 (CREAM),279000,0,61,0,246,0,,2024120120,sportswears
4475324,디스커버리 익스페디션,반슬리 고프코어 다운 (Neutral Grey),279000,0,48,0,247,0,grey,2024120120,sportswears
4455408,디스커버리 익스페디션,여성 반슬리 크롭 고프코어 다운(D/BROWN),279000,0,43,0,248,0,brown,2024120120,sportswears
4451408,디스커버리 익스페디션,여성 올리브 글로우 다운 (N/BROWN),279000,0,20,0,249,0,brown,2024120120,sportswears
4305233,나인제트,헤비코튼 크루넥 머슬 니트 (다크 브라운) 24NTL01,67200,20,50,0,250,0,브라운,2024120120,sportswears
4589032,코오롱스포츠,여성 폭스퍼 롱다운 스노우문 TVJDW24562BLK,570000,12,22,0,251,0,,2024120120,sportswears
4429726,네파,7KF2022 공용 사이폰 다운 자켓 (3color),269000,16,16,0,252,0,,2024120120,sportswears
4462381,블랙야크,남성 타키스 GTX 자켓_BK,559300,30,0,0,253,0,,2024120120,sportswears
4604326,노스페이스,NJ4FQ58C 카라반 EX 플리스 자켓_WHITE SAND,103200,20,19,0,254,0,white,2024120120,sportswears
4520635,푸마,디비에이트 나이트로 3(30970710),209000,0,0,0,255,0,,2024120120,sportswears
4604300,노스페이스,NJ1DQ57A 남성 볼트 RDS 다운 후디_BLACK,265290,30,32,0,256,0,black,2024120120,sportswears
4257440,머렐,[MEN] AGILITY PEAK 5 GORE-TEX BLACK,207200,20,15,0,257,0,black,2024120120,sportswears
4489418,스노우피크 어패럴,퀼팅 봄버 다운 자켓 (S24WMGDJ54) Fog Gray,265050,5,0,0,258,0,,2024120120,sportswears
4387253,네파,7K82077 여성 아르테 미드 다운 자켓,549000,17,17,0,259,0,,2024120120,sportswears
4220959,나이키,인빈서블 3 M - 애스트로너미 블루:글레이셔 블루:칼리지 네이비:블랙 / DR2615-404,167200,20,14,0,260,0,블랙 | 블루 | 네이비,2024120120,sportswears
4478560,나이키,써마 핏 ADV 리펠 다운 러닝 베스트 M - 제이드 호라이즌 / FB7543-370,167200,20,15,0,261,0,,2024120120,sportswears
4468723,헬리콘텍스,울프하운드 밀리터리 라이트 패딩 자켓_타이가그린,201600,20,0,0,262,0,그린,2024120120,sportswears
4600290,뉴발란스,NBN0ECA013 / UNI 보스턴 클래식 후드티 (GRAY),62930,30,25,0,263,0,,2024120120,sportswears
4595387,블랙다이아몬드,리컨 스트레치 스키 쉘 MENS /OAMAPK6HI,530000,0,0,0,264,0,,2024120120,sportswears
4517031,다이나핏,BLACKLIGHT (블랙라이트) 여성 사파리 다운_Black YWW24526Z1,529000,0,0,0,265,0,black | 블랙,2024120120,sportswears
4230577,캠프라인,젠트LTD KHAKI,96000,40,0,0,266,0,,2024120120,sportswears
4347524,케이투,FLYHIKE 고어 3IN1 자켓_Black,509000,15,0,0,267,0,black,2024120120,sportswears
4502207,노스페이스,NJ3NQ54L 화이트라벨 헤리티지 에코 히트 봄버,190390,20,17,0,268,0,화이트,2024120120,sportswears
4428400,스노우피크 어패럴,랜드에어 스탠드넥 경량 다운 자켓 Fog Gray (S24WMLDJ40),189050,5,23,0,269,0,,2024120120,sportswears
4344765,데상트,에너자이트 라이드 러닝화 블랙(SP313RRN91),189000,0,0,0,270,0,블랙,2024120120,sportswears
4448742,코오롱스포츠,남녀공용 하이킹 슈즈 무브2 FE4DX24700DBE,240000,11,12,0,271,0,,2024120120,sportswears
4495303,블랙야크,여성 히마 WSP 다운자켓_CH,499000,29,30,0,272,0,,2024120120,sportswears
4595416,노르디스크,여성 크리스탈다운 헤비 점퍼 - 아크틱_Navy,499000,0,10,0,273,0,navy,2024120120,sportswears
4495031,데상트,[DUALIS] 남성 시티 논퀼팅 구스다운 자켓 블랙(SP421DDJO2),499000,0,0,0,274,0,블랙,2024120120,sportswears
4420194,노스페이스,NJ1DQ58A 볼트 RDS 다운 자켓_BLACK,237290,30,23,0,275,0,black,2024120120,sportswears
4423717,에이치덱스,챔프스 스트레이트 스웨트 팬츠 (Black),68000,20,19,0,276,0,black,2024120120,sportswears
4583516,어반사이드 어패럴,카나드 신슐레이트 패딩 재킷,151200,20,15,0,277,0,,2024120120,sportswears
4475276,케이투,시그니처 도로시(DOROTHY) LONG W_Pearl,489000,16,27,0,278,0,,2024120120,sportswears
4365723,마리떼 무브망,MOUVEMENT FLEECE HALF ZIPUP dark navy,90300,30,11,0,279,0,navy,2024120120,sportswears
4639492,코오롱스포츠,남성 경량 다운 V2JDX24391DNA,234000,40,14,0,280,0,,2024120120,sportswears
4639522,코오롱스포츠,남성 경량 다운 V2JDX24391BLK,234000,40,12,0,281,0,,2024120120,sportswears
4559215,노스페이스,NE3CQ62C 플리스 이어머프 EX 캡_LIGHT BEIGE,59000,0,54,0,282,0,,2024120120,sportswears
4526752,카파,후드 웰론패딩 유니 블랙,59000,70,37,0,283,0,블랙,2024120120,sportswears
4546759,에이치덱스,더매스 212 바시티 나일론 점퍼 (Black),179000,0,11,0,284,0,black,2024120120,sportswears
4266469,케이투,BOOST_트리퍼(TRIPPER) 슬림 다운_OATMEAL GREY,179000,40,0,0,285,0,grey,2024120120,sportswears
4299915,나우,M GW 변형카고팬츠_LK,179000,0,0,0,286,0,,2024120120,sportswears
4466431,노스페이스,NV1DQ59A 남성 플라이언 RDS 다운 베스트,228640,15,0,0,287,0,,2024120120,sportswears
4501630,스노우피크 어패럴,랜드 후드 헤비 다운 자켓 (S24WMTDJ30) Black,474050,5,10,0,288,0,black,2024120120,sportswears
4549970,노스페이스,NE3BQ52J 화이트라벨 자카드 비니_BLACK,33290,10,24,0,289,0,black | 화이트,2024120120,sportswears
4475575,케이투,시그니처 씬에어(THINAIR) W/S 코트_Dark Navy,469000,16,0,0,290,0,navy,2024120120,sportswears
4518064,노스페이스,NJ3NQ53D 남성 눕시 온볼 자켓_TEA,224090,10,50,0,291,0,,2024120120,sportswears
4234081,노스페이스,NS95Q53A 에너지 테크 라이트 보아 고어택스_REAL BLACK,174290,30,19,0,292,0,black,2024120120,sportswears
4278794,나이키,페가수스 41 W - 화이트:퓨어 플래티넘:메탈릭 실버:화이트 / FD2723-102,143100,10,13,0,293,0,화이트,2024120120,sportswears
4511849,아이더,라헨느 여성 캐시미어 W/S 미들 다운 자켓_Black,464000,14,17,0,294,0,black,2024120120,sportswears
4579106,노스페이스,NJ3GQ52A 유니 플리스 글러브_BLACK,38690,10,41,0,295,0,black,2024120120,sportswears
4489774,시에라디자인,하프돔(HALFDOME) 경량 구스다운 후드자켓 GREY,459000,0,15,0,296,0,grey,2024120120,sportswears
4548161,뉴발란스,NBNPE42153 / 남여공용 GORE-TEX WINDSTOPPER 구스다운 (BLACK),459000,0,13,0,297,0,black,2024120120,sportswears
4495052,시에라디자인,하프돔(HALFDOME) 경량 구스다운 후드자켓 LIGHT GREY,459000,0,13,0,298,0,grey,2024120120,sportswears
4491916,노르디스크,여성 유틸리티 크리스탈다운 점퍼 - 카르베_Black,459000,0,0,0,299,0,black,2024120120,sportswears
4327173,노스페이스,NC1DQ50J 화이트라벨 액션 프리 RDS 다운 코트_BLACK,358000,0,516,48,1,0,black | 화이트,2024120213,sportswears
4633419,노스페이스,NJ1DQ51J 화이트라벨 노벨티 눕시 RDS 다운 자켓_BLACK,398000,0,827,0,2,0,black | 화이트,2024120213,sportswears
4327599,노스페이스,NN2PQ50J 화이트라벨 보니 팩 미디움_BLACK,89090,10,171,51,3,0,black | 화이트,2024120213,sportswears
4383452,노스페이스,NC1DQ51A 남성 액트 프리 EX 하이브리드 다운 코트,287100,10,187,0,4,0,,2024120213,sportswears
4613743,컬럼비아,공용 샙랜드3 WP OHI,139300,30,27,30,5,1,,2024120213,sportswears
4349548,제이엘브,심볼 로고 풋볼 저지,22000,78,460,188,6,0,,2024120213,sportswears
4518081,노스페이스,NJ1DQ52A 남성 펠릭스 RDS 다운 자켓_BLACK,395090,10,153,0,7,0,black,2024120213,sportswears
4410061,노스페이스,NJ1DQ79F 슈퍼플렉스 눕시 다운 자켓 (RDS)_REAL BLACK,386100,10,177,0,8,0,black,2024120213,sportswears
4604451,노스페이스,NJ1DQ91A 여성 로프티 RDS 다운 자켓_BLACK,305090,10,114,0,9,0,black,2024120213,sportswears
4241903,노스페이스,NJ1DQ80J 화이트라벨 여성 노벨티 눕시 RDS 다운 자켓_BLACK,368000,0,452,0,10,0,black | 화이트,2024120213,sportswears
4548969,노스페이스,NJ1DQ86J 화이트라벨 여성 노벨티 눕시 디테쳐블 다운 자켓 (RDS)_BLACK,408000,0,190,0,11,0,black | 화이트,2024120213,sportswears
4518170,노스페이스,NJ1DQ84A 여성 오푸스 RDS 다운 자켓_BLACK,367200,20,27,0,12,0,black,2024120213,sportswears
4595695,노스페이스,NJ1DQ86A 여성 눕시 숏 자켓_BLACK,369000,0,135,0,13,0,black,2024120213,sportswears
4565900,노스페이스,NC1DQ85A 여성 눕시 벨티드 다운 코트 (RDS 다운)_BLACK,343200,20,51,0,14,0,black,2024120213,sportswears
4548961,노스페이스,NJ1DQ86K 화이트라벨 여성 노벨티 눕시 디테쳐블 다운 자켓 (RDS)_BROWN,408000,0,97,0,15,0,brown | 화이트,2024120213,sportswears
4286964,노스페이스,NJ4FQ50J 화이트라벨 컴피 알파 플리스 집업_BLACK,108000,0,231,0,16,0,black | 화이트,2024120213,sportswears
4502357,노스페이스,NJ1DQ83A 여성 1994 레트로 힘 다운 자켓 (RDS 다운)_BLACK,531000,10,25,0,17,0,black,2024120213,sportswears
4541582,코오롱스포츠,여성 다운 쿠치 JKJDW24252BEI,392000,20,89,0,18,0,,2024120213,sportswears
4233897,노스페이스,NM2DQ52L 화이트라벨 미니샷_WHITE SAND,98100,10,17,0,19,0,white | 화이트,2024120213,sportswears
4548659,노스페이스,NJ1DQ66C 남성 1996 워터 쉴드 눕시 다운 자켓_REAL BLACK,413100,10,22,0,20,0,black,2024120213,sportswears
4610881,노스페이스,NJ1DQ50K 화이트라벨 노벨티 눕시 에어 RDS 다운 자켓_BROWN,398000,0,31,0,21,0,brown | 화이트,2024120213,sportswears
4604442,노스페이스,NJ3NQ83B 여성 눕시 온볼 자켓_ICE GRAY,224090,10,96,0,22,0,,2024120213,sportswears
4329700,에이치덱스,자이언트핏 럭비 저지 롱 슬리브,53400,40,212,0,23,0,,2024120213,sportswears
4345672,노스페이스,NJ1DQ52J 화이트라벨 프리 무브 RDS 다운 자켓_BLACK,338000,0,129,0,24,0,black | 화이트,2024120213,sportswears
4305217,무신사 스탠다드 스포츠,탱커 무브 패딩 자켓 (4color),83940,40,227,0,25,0,,2024120213,sportswears
4548676,노스페이스,NJ1DQ66A 남성 1996 워터 쉴드 눕시 다운 자켓_BEIGE BROWN,413100,10,64,0,26,0,brown,2024120213,sportswears
4508146,내셔널지오그래픽,N244UDW910 레이만 숏기장 다운 점퍼 CARBON BLACK,269000,10,85,0,27,0,black,2024120213,sportswears
4286631,노스페이스,NJ3NQ53A 남성 눕시 온볼 자켓_BLACK,249000,0,645,0,28,0,black,2024120213,sportswears
4264710,나이키,페가수스 41 M - 화이트:볼트:블랙 / FD2722-104,127200,20,37,0,29,0,블랙 | 화이트,2024120213,sportswears
4527940,노스페이스,NE3BQ53A 플리스 이어머프 비니_BLACK,43000,0,27,0,30,0,black,2024120213,sportswears
