ProductID,Date,Views,Likes,Rating,TotalSales
4286631,20241128,590000,200000,4.9,5100.0
4241903,20241128,300000,200000,4.9,2200.0
4619625,20241128,270000,350000,4.9,5400.0
4327173,20241128,130000,200000,4.9,2000.0
4531994,20241128,190000,200000,4.9,5900.0
4605203,20241128,150000,160000,4.9,2100.0
4397034,20241128,18000,91000,4.9,1800.0
4518081,20241128,30000,200000,4.9,
4573427,20241128,50000,220000,4.8,1100.0
4633419,20241128,20000,200000,5,
