ProductID,Date,Views,Likes,Rating,TotalSales
4632683,20241128,5200,200000,,
4632681,20241128,7100,200000,,
4439075,20241128,80000,110000,4.9,2700.0
4252685,20241128,60000,110000,4.9,2400.0
4549604,20241128,3500,480,5,
4632685,20241128,6000,200000,,
4512577,20241128,40000,19000,4.9,1800.0
4632680,20241128,4200,200000,,
4562697,20241128,70000,290000,4.9,5500.0
4240890,20241128,50000,110000,4.9,3600.0
