productId,brandName,productName,price,discountRate,currentlyViewing,currentlyBuying,ranking,trending,colors,date,category
4315740,로우로우,시티워커 PRO 브리프케이스 012 [2color],161100,10,12,0,210,0,,2024120120,bags
4233862,오드스튜디오,오드 시그니처 데님 더플백,49300,50,10,0,211,0,,2024120120,bags
4539966,노이아고,NOI1479 콤비네이션 백팩 (블랙),59800,35,13,0,212,0,블랙,2024120120,bags
4459162,스위치,CROSS 003 S Black,159200,20,11,0,213,0,black,2024120120,bags
4459171,스위치,CROSS 003 S Cream,159200,20,0,0,214,0,,2024120120,bags
4169655,인포트,여행용 프리미엄 캐리어 The 솔리드 28인치 메탈 블랙,159000,39,0,0,215,0,블랙,2024120120,bags
4210268,무신사 스탠다드 우먼,팻 크레센트 숄더 백 [블랙],76390,15,18,0,216,0,블랙,2024120120,bags
4312169,이우가마카라스,Carabiner Nylon Backpack (Black),158100,15,14,0,217,0,black,2024120120,bags
4445477,브이브이브이,[SET] 버클 호보 숄더 크로스백 _ 브라운,158000,20,16,0,218,0,브라운,2024120120,bags
4221936,유쓰배쓰,YB X Oliwa Ballerina mini Bag_MIX,59250,25,13,0,219,0,,2024120120,bags
4543836,오로,클로버 라운드 패딩백_Black,59000,10,14,0,220,0,black,2024120120,bags
4291454,아페쎄,다이앤 숄더백 - 블랙 / COEZQM61443LZZ,156990,40,0,0,221,0,블랙,2024120120,bags
4404120,레더리,플럼프 하트 키링 숄더백 [BROWN],58400,20,17,0,222,0,brown,2024120120,bags
4607739,뉴발란스,NBGCECH101 / HOLIDAY 뽀글이 호보백 (BROWN),28752,52,13,0,223,0,brown,2024120120,bags
4622428,마뗑킴,MATIN CORDUROY MIDDLE ECOBAG IN BROWN,58000,0,14,0,224,0,brown,2024120120,bags
4287227,노스페이스,NM2DQ61J 화이트라벨 슈퍼팩 투_BLACK,152140,15,14,0,225,0,black | 화이트,2024120120,bags
4313772,로라로라,BUCKLE TOTE BAG BROWN,152100,10,10,0,226,0,brown,2024120120,bags
4399924,헌터,[UNISEX] 인트레피드 푸퍼 미니 토트백 - 블랙/레드박스 로고,152000,10,14,0,227,0,블랙,2024120120,bags
4406462,스컬프터,Faux Suede String Hobo Bag Raw,150400,20,0,0,228,0,,2024120120,bags
4351082,더콜디스트모먼트,TCM vintage pocket cross bag (black),71200,20,26,0,229,0,black,2024120120,bags
4451344,마리떼,CLASSIC LOGO PADDING TOTE BAG sky blue,71100,10,22,0,230,0,blue,2024120120,bags
4327587,노스페이스,NN2PQ59J 화이트라벨 플럼피 토트백 미니_BLACK,71090,10,15,0,231,0,black | 화이트,2024120120,bags
4525564,락케이크,Punching Belt Strap Shoulder Bag - Black,70850,35,29,0,232,0,black,2024120120,bags
4461437,락피쉬웨더웨어,RIBBON BACKPACK - 3 colors,69900,17,45,0,233,0,,2024120120,bags
4457811,마스마룰즈,304 leather big square bag medium _ Black,69800,12,20,0,234,0,black,2024120120,bags
4249684,레더리,멀티 포켓 스웨이드 숄더백 [BLACK],69800,21,33,0,235,0,black,2024120120,bags
4619507,졸리,LUNE 루윈 - SUEDE DARK BROWN,54500,50,37,0,236,0,brown,2024120120,bags
4292794,피지컬 에듀케이션 디파트먼트,[거울 내장] 베어키링 모듈 크로스백_데님,69300,30,0,0,237,0,,2024120120,bags
4368845,휠라,푸퍼 미니 토트백(FS3BCG4320FBLK),69000,0,54,0,238,0,,2024120120,bags
4414757,커버낫 우먼,클로버하트 플러피 미디움 토트백 아이보리,53900,32,29,0,239,0,,2024120120,bags
4477481,마리떼,CLASSIC LOGO SUEDE TOTE BAG charcoal,143200,20,0,0,240,0,charcoal,2024120120,bags
4326378,아카이브앱크,Clip wallet(Deep sleep)_OVADX24501BLK,143100,10,0,0,241,0,,2024120120,bags
4483901,기준,Faux Fur Mini Bag Zebra,68640,22,14,0,242,0,,2024120120,bags
4331213,투에투아,Galette Bag 4Color,142200,10,13,0,243,0,,2024120120,bags
4210270,무신사 스탠다드 우먼,아치 호보백 [블랙],67890,15,21,0,244,0,블랙,2024120120,bags
4344033,다이닛,STUD POCKET BAG IN BLACK,140600,5,13,0,245,0,black,2024120120,bags
4344040,다이닛,STUD POCKET BAG IN BURGUNDY,140600,5,11,0,246,0,,2024120120,bags
4410116,랩,CLASSIC HOBO BAG AQ7AB811,52425,25,0,0,247,0,,2024120120,bags
4421934,윌슨,패딩 슬링백_WU33020433WHT,139000,0,0,0,248,0,,2024120120,bags
4259424,아메스 월드와이드,TWO POCKET COTTON DUFFLE BAG KHAKI,51800,30,13,0,249,0,,2024120120,bags
4320039,씨피 컴퍼니,렌즈 나일론 B 벨트백 - 블랙 / 17CMAC076A005269G999,137990,49,13,0,250,0,블랙,2024120120,bags
4170478,미세키서울,Cotton big crossbag BLACK,51300,10,23,0,251,0,black,2024120120,bags
4265471,닉앤니콜,VINTAGE LEATHER SOFT CARD WALLET_BLACK,30400,20,14,0,252,0,black,2024120120,bags
4500005,히에타,Tina / Suede Brown,135200,20,20,0,253,0,brown,2024120120,bags
4292896,히에타,Tina / Black,135200,20,10,0,254,0,black,2024120120,bags
4291452,아페쎄,루 토트백 - 블랙 / COEZQM61442LZZ,134990,40,10,0,255,0,블랙,2024120120,bags
4292910,이우가마카라스,Taped Shoulder Bag (Brown),134400,20,0,0,256,0,brown,2024120120,bags
4169609,인포트,여행용 프리미엄 캐리어 The 솔리드 24인치 메탈 실버,134000,44,0,0,257,0,,2024120120,bags
4568528,마뗑킴,BUCKLE STRAP SHOULDER BAG IN BROWN,133200,10,92,0,258,0,brown,2024120120,bags
4568529,마뗑킴,BUCKLE STRAP SHOULDER BAG IN BEIGE,133200,10,20,0,259,0,,2024120120,bags
4600078,오찌,패딩 퀄티드 투웨이백 FLOTEF4B12,49900,17,11,0,260,0,,2024120120,bags
4541325,바이아틀리에,이지호보백_헤어리블랙,63750,15,17,0,261,0,블랙,2024120120,bags
4486652,세인트새틴,코아 소프트 가죽 하프 크로스백 블랙,49600,20,18,0,262,0,블랙,2024120120,bags
