ProductID,Date,Views,Likes,Rating,RatingCount,TotalSales
4349548,20241128,150000.0,28000.0,4.9,675.0,13000.0
4509977,20241128,270000.0,11000.0,4.8,238.0,13000.0
4326536,20241128,340000.0,110000.0,4.8,487.0,11000.0
3669072,20241128,90000.0,39000.0,5.0,91.0,4700.0
4421530,20241128,290000.0,110000.0,4.8,150.0,6300.0
4480309,20241128,490000.0,360000.0,4.6,189.0,6100.0
4285909,20241128,420000.0,66000.0,4.8,1.0,20000.0
4606772,20241128,14000.0,840000.0,5.0,7.0,
4328686,20241128,140000.0,160000.0,4.8,163.0,4100.0
3833441,20241128,40000.0,150000.0,4.9,1.0,1100.0
4328682,20241128,90000.0,160000.0,4.8,141.0,2700.0
4302685,20241128,170000.0,16000.0,4.7,1.0,18000.0
4324518,20241128,110000.0,29000.0,4.4,57.0,2800.0
4355521,20241128,7900.0,71000.0,4.9,75.0,
4387116,20241128,40000.0,79000.0,4.9,56.0,1500.0
4514674,20241128,70000.0,160000.0,4.9,23.0,1100.0
4288950,20241128,90000.0,110000.0,4.8,477.0,6200.0
4606771,20241128,17000.0,840000.0,4.5,6.0,
4512312,20241128,60000.0,170000.0,4.8,25.0,
4305227,20241128,100000.0,38000.0,4.8,76.0,1400.0
4445975,20241128,50000.0,31000.0,4.9,111.0,1000.0
4329700,20241128,60000.0,60000.0,4.9,111.0,1800.0
4549686,20241128,17000.0,200000.0,4.9,9.0,
4288935,20241128,30000.0,110000.0,4.8,792.0,6100.0
3833439,20241128,20000.0,150000.0,4.9,863.0,
4424524,20241128,40000.0,35000.0,4.8,49.0,
4389518,20241128,20000.0,150000.0,4.9,59.0,
4597373,20241128,19000.0,12000.0,5.0,14.0,
4424285,20241128,9300.0,40000.0,5.0,32.0,
4265248,20241128,110000.0,41000.0,4.8,336.0,4500.0
4279994,20241128,30000.0,160000.0,4.8,149.0,1300.0
4285379,20241128,30000.0,120000.0,4.8,110.0,1300.0
3833442,20241128,13000.0,150000.0,5.0,160.0,
4451137,20241128,20000.0,130000.0,4.8,20.0,
4612418,20241128,50000.0,200000.0,,,
4483619,20241128,50000.0,120000.0,4.9,29.0,
4299296,20241128,130000.0,66000.0,4.8,508.0,6600.0
